Trend_x,Trend_y,Residuals_x,Residuals_y
1952.,120.5004466692,1952.,-1.5504466692
1953.,120.9488332692,1953.,1.2811667308
1954.,121.5648560556,1954.,-4.8748560556
1955.,122.1428881741,1955.,-5.4528881741
1956.,122.6832202315,1956.,-5.9932202315
1957.,122.7026766178,1957.,-2.7226766178
1958.,123.1387197898,1958.,-3.1587197898
1959.,123.0979381186,1959.,-1.7379381186
1960.,123.6763609595,1960.,4.5736390405
1961.,123.9341747265,1961.,4.3158252735
1962.,124.1461346803,1962.,5.3238653197
1963.,124.263041745,1963.,2.3669582550
1964.,124.2624868060,1964.,5.207513194
1965.,124.330376226,1965.,0.5096237740
1966.,124.0694434755,1966.,0.1805565245
1967.,123.2942469818,1967.,-2.2942469818
1968.,122.4684853564,1968.,-1.4684853564
1969.,122.3626761648,1969.,-1.3626761648
1970.,122.4729529548,1970.,10.5270470452
1971.,122.7002317153,1971.,10.2997682847
1972.,122.7504944619,1972.,-0.4104944619
1973.,122.2855129221,1973.,0.0544870779
1974.,121.6895365693,1974.,0.6504634307
1975.,121.5300724818,1975.,2.0299275182
1976.,121.2099864097,1976.,2.3500135903
1977.,120.9236793585,1977.,2.6363206415
1978.,120.4245774536,1978.,-3.2445774536
1979.,119.9276699359,1979.,-7.8276699359
1980.,119.1798099617,1980.,-7.0798099617
1981.,118.4207363700,1981.,-7.7507363700
1982.,117.5384889805,1982.,0.4315110195
1983.,116.5724197604,1983.,-5.9024197604
1984.,115.4275077578,1984.,2.5424922422
1985.,114.2775804661,1985.,-6.2375804661
1986.,113.3163371764,1986.,-2.2463371764
1987.,112.4228933838,1987.,-1.3528933838
1988.,111.6387322476,1988.,-0.5687322476
1989.,110.7028011959,1989.,1.6071988041
1990.,109.9536254502,1990.,-0.7536254502
1991.,109.0710677479,1991.,3.2389322521
1992.,108.1666184965,1992.,14.0333815035
1993.,107.1418199733,1993.,15.0581800267
1994.,106.0010890394,1994.,11.0789109606
1995.,104.8810595936,1995.,5.3189404064
1996.,104.1760486081,1996.,-10.3760486081
1997.,103.5910056853,1997.,-9.7910056853
1998.,102.8953249224,1998.,5.7546750776
1999.,102.1120813608,1999.,6.5379186392
2000.,101.3852728261,2000.,-3.3752728261
2001.,100.7499732723,2001.,-4.5699732723
2002.,100.0675052663,2002.,-4.6175052663
2003.,99.6198577544,2003.,-4.1698577544
2004.,99.1289096016,2004.,-3.6789096016
2005.,98.5144868513,2005.,-3.3544868513
2006.,97.8641085868,2006.,-6.3341085868
2007.,97.1629056151,2007.,-5.6329056151
2008.,96.7317710480,2008.,-2.4617710480
2009.,96.1411748850,2009.,1.958825115
2010.,95.6389342907,2010.,2.4610657093
2011.,94.9432537543,2011.,3.0867462457
2012.,94.5791093796,2012.,1.2708906204
2013.,94.3596348728,2013.,-0.9596348728
2014.,94.0947860654,2014.,1.7552139346
2015.,91.0973849917,2015.,1.5826150083
2016.,88.6643113094,2016.,4.0156886906
2017.,86.6158098711,2017.,6.0641901289
2018.,85.9278950826,2018.,7.3521049174
2019.,85.8922990328,2019.,11.4377009672
2020.,86.3301968334,2020.,10.9998031666
2021.,87.0858259530,2021.,10.244174047
2022.,87.8362130513,2022.,8.8737869487
2023.,88.9873220231,2023.,2.9626779769
2024.,90.7378389091,2024.,5.4721610909
2025.,92.6501798455,2025.,3.5598201545
2026.,94.7900765589,2026.,1.8099234411
2027.,100.9275729915,2027.,0.3624270085
2028.,106.7867763709,2028.,-10.1867763709
2029.,112.3248127930,2029.,-18.5248127930
2030.,117.4161355863,2030.,-23.6161355863
2031.,122.1724908831,2031.,-26.4224908831
2032.,126.486121996,2032.,-29.406121996
2033.,130.4916555301,2033.,-33.4116555301
2034.,134.2753208453,2034.,-37.0753208453
2035.,137.8554134861,2035.,-33.5154134861
2036.,141.2681757231,2036.,-36.9281757231
2037.,144.2820240549,2037.,-46.0020240549
2038.,147.0982570387,2038.,-52.0982570387
2039.,149.3754073705,2039.,-51.0954073705
2040.,151.5751643299,2040.,53.1948356701
2041.,153.1998042991,2041.,51.5701957009
2042.,154.6555482570,2042.,62.944451743
2043.,155.7733590795,2043.,48.8266409205
2044.,156.5714865569,2044.,48.2085134431
2045.,157.0913819113,2045.,47.6886180887
2046.,157.3122433124,2046.,49.3177566876
2047.,157.1003331899,2047.,50.0096668101
2048.,156.4317402433,2048.,51.4582597567
2049.,155.3526666516,2049.,63.1273333484
2050.,154.1466957349,2050.,77.8633042651
2051.,152.6728806994,2051.,79.3371193006
2052.,151.0213415932,2052.,-53.2713415932
2053.,149.1291302181,2053.,-53.2991302181
2054.,146.8596772294,2054.,-51.0296772294
2055.,144.2428777549,2055.,-43.7028777549
2056.,141.24292215,2056.,-39.56292215
2057.,138.0455634329,2057.,-35.1155634329
2058.,134.6366026411,2058.,-31.7066026411
2059.,131.0751704455,2059.,-28.1451704455
2060.,127.3308131554,2060.,-23.2408131554
2061.,123.5369399080,2061.,-23.2769399080
2062.,119.4969797730,2062.,-15.3069797730
2063.,115.0313121475,2063.,-16.2513121475
2064.,110.2168930214,2064.,-6.0268930214
2065.,105.5445471019,2065.,-6.7645471019
2066.,103.9048483544,2066.,0.6451516456
2067.,102.4867967564,2067.,-3.0967967564
2068.,101.7030641691,2068.,-2.3030641691
2069.,100.5197485787,2069.,-1.1197485787
2070.,99.6667396770,2070.,2.453260323
2071.,99.2126184059,2071.,2.9073815941
2072.,99.2526091191,2072.,7.8473908809
2073.,100.1030175089,2073.,13.1169824911
2074.,101.4386389273,2074.,12.1813610727
2075.,103.6218174817,2075.,9.5981825183
2076.,106.7799080387,2076.,6.8400919613
2077.,110.5723529412,2077.,0.4776470588
2078.,110.6756687581,2078.,4.8043312419
2079.,110.6053516501,2079.,4.8746483499
2080.,110.2752995538,2080.,5.2047004462
2081.,110.0062264151,2081.,9.4337735849
2082.,109.7147767786,2082.,9.7252232214
2083.,109.4071014066,2083.,10.0328985934
2084.,109.0396536728,2084.,6.6603463272
2085.,108.6280656413,2085.,3.6519343587
2086.,108.4643588756,2086.,3.0856411244
2087.,108.0949482434,2087.,2.7450517566
2088.,107.7453949127,2088.,1.5446050873
2089.,104.1409812227,2089.,2.3490187773
2090.,101.2270273392,2090.,-9.3970273392
2091.,99.3360814514,2091.,-7.5060814514
2092.,98.2458277651,2092.,-6.4158277651
2093.,97.2770228091,2093.,-4.3670228091
2094.,96.5528464971,2094.,8.8971535029
2095.,96.0741590976,2095.,11.2958409024
2096.,95.8108387506,2096.,11.9691612494
2097.,95.6710659358,2097.,12.1089340642
2098.,95.7455931052,2098.,-0.2655931052
2099.,96.3110910779,2099.,-2.1710910779
2100.,97.2029577114,2100.,-5.2229577114
2101.,98.5378765091,2101.,-7.0178765091
2102.,101.1767614215,2102.,-9.7667614215
2103.,103.7641681578,2103.,-12.3541681578
2104.,106.5494951188,2104.,-15.1394951188
2105.,109.3497578654,2105.,-12.7497578654
2106.,112.1615588122,2106.,-15.5615588122
2107.,114.8629300777,2107.,-18.4229300777
2108.,117.8720036694,2108.,-21.4320036694
2109.,120.2633024531,2109.,-23.3833024531
2110.,123.0721835149,2110.,-26.1921835149
2111.,125.7522116016,2111.,-38.3722116016
2112.,128.5148594532,2112.,-41.3448594532
2113.,131.3893940973,2113.,-44.2193940973
2114.,134.2012713765,2114.,65.5387286235
2115.,136.8806722689,2115.,62.8593277311
2116.,138.9827255430,2116.,35.467274457
2117.,140.8421715101,2117.,22.9678284899
2118.,142.3661392104,2118.,21.4438607896
2119.,143.6718935876,2119.,20.1381064124
2120.,145.2929300777,2120.,17.9270699223
2121.,147.0166336723,2121.,19.3833663277
2122.,148.7169861152,2122.,21.7330138848
2123.,150.3649466579,2123.,27.0850533421
2124.,151.5010004757,2124.,25.9489995243
2125.,152.3039085823,2125.,25.1460914177
2126.,152.7559806564,2126.,18.8840193436
2127.,153.2318797708,2127.,-20.5918797708
2128.,154.0400353349,2128.,-21.6600353349
2129.,154.8835205780,2129.,-24.4035205780
2130.,155.5576701624,2130.,-25.0776701624
2131.,155.9796314752,2131.,-25.4996314752
2132.,156.0360755623,2132.,-16.2860755623
2133.,155.5870334549,2133.,-24.3870334549
2134.,154.8376866973,2134.,0.6023133027
2135.,153.5906591316,2135.,-12.3806591316
2136.,151.9364261931,2136.,-8.1664261931
2137.,149.4778683549,2137.,-8.2678683549
2138.,146.5624879386,2138.,-9.9524879386
2139.,143.2705821196,2139.,-7.1005821196
2140.,143.1414641328,2140.,-6.9714641328
2141.,143.0662771524,2141.,-5.4862771524
2142.,142.3973283653,2142.,-1.3973283653
2143.,141.5103422501,2143.,6.7196577499
2144.,140.6532741398,2144.,12.8067258602
2145.,139.7737436862,2145.,13.6862563138
2146.,138.9266952819,2146.,11.9033047181
2147.,138.2488620354,2147.,12.3211379646
2148.,137.8047498245,2148.,12.7652501755
2149.,137.7116376362,2149.,14.7783623638
2150.,137.6032766314,2150.,20.6967233686
2151.,137.7216421663,2151.,26.4783578337
2152.,138.0875009626,2152.,20.2124990374
2153.,137.3586905706,2153.,1.9413094294
2154.,136.4673942785,2154.,-9.4373942785
2155.,135.4800708963,2155.,-16.0000708963
2156.,134.6178615597,2156.,-15.1378615597
2157.,133.6742381481,2157.,-15.3242381481
2158.,132.2652696550,2158.,-10.4152696550
2159.,130.6941894494,2159.,-12.3441894494
2160.,129.9754782668,2160.,-8.1254782668
2161.,129.0000443951,2161.,-6.9400443951
2162.,128.0349919590,2162.,-2.5849919590
2163.,127.1679723210,2163.,-1.7179723210
2164.,126.3074416182,2164.,-3.9874416182
2165.,125.4876302974,2165.,-3.1676302974
2166.,124.737613989,2166.,2.3823860110
2167.,124.1769328864,2167.,2.9430671136
2168.,123.8729783234,2168.,1.8870216766
2169.,123.90659947,2169.,1.8534005300
2170.,124.7698079232,2170.,3.2801920768
2171.,125.1454157512,2171.,3.2145842488
2172.,125.9180953136,2172.,2.4419046864
2173.,126.8966966409,2173.,1.1133033591
2174.,128.0848882194,2174.,-0.0748882194
2175.,129.9225558903,2175.,5.2574441097
2176.,132.0257183628,2176.,3.1542816372
2177.,134.5672117149,2177.,-6.8772117149
2178.,137.1233248771,2178.,-9.4333248771
2179.,139.3080119595,2179.,-7.8880119595
2180.,141.1415377472,2180.,-9.7215377472
2181.,142.4514722870,2181.,-17.4414722870
2182.,143.6217563252,2182.,-18.6117563252
2183.,144.7433839951,2183.,6.0066160049
2184.,145.9879831933,2184.,4.9320168067
2185.,147.3081204557,2185.,3.6118795443
2186.,148.6705621871,2186.,2.3694378129
2187.,149.9482808218,2187.,8.4717191782
2188.,151.4566640241,2188.,6.8533359759
2189.,152.8366932433,2189.,5.5933067567
2190.,153.9830109402,2190.,7.1869890598
2191.,154.8949987542,2191.,8.7450012458
2192.,155.8195406464,2192.,7.8204593536
2193.,156.605664681,2193.,7.0343353190
2194.,157.3110475888,2194.,8.4789524112
2195.,157.8388545607,2195.,-8.9188545607
2196.,158.2931432195,2196.,14.3568567805
2197.,158.4919545177,2197.,6.4580454823
2198.,158.5772694738,2198.,6.3727305262
2199.,159.1417051349,2199.,5.8082948651
2200.,159.5699540193,2200.,-8.9199540193
2201.,159.9551287685,2201.,-7.1251287685
2202.,159.8133117398,2202.,-9.4033117398
2203.,159.2623293846,2203.,-8.8523293846
2204.,158.4930299667,2204.,-10.7430299667
2205.,157.7068402455,2205.,-9.9568402455
2206.,156.7161113502,2206.,0.4138886498
2207.,155.3532265736,2207.,6.0067734264
2208.,153.7393927382,2208.,7.6206072618
2209.,152.8947280799,2209.,7.0452719201
2210.,151.9183904505,2210.,-0.0083904505
2211.,150.8835117443,2211.,-0.0235117443
2212.,149.7145828898,2212.,1.1454171102
2213.,148.6318784117,2213.,-5.9418784117
2214.,147.4717744456,2214.,-4.7817744456
2215.,146.2795472151,2215.,-3.5895472151
2216.,145.1134132143,2216.,0.5565867857
2217.,143.9899714603,2217.,1.6800285397
2218.,142.9054547102,2218.,3.4745452898
2219.,141.8071834017,2219.,1.4528165983
2220.,140.7055820064,2220.,3.6044179936
2221.,139.0919153322,2221.,5.2180846678
2222.,138.1785227298,2222.,10.9114772702
2223.,137.1801393010,2223.,11.909860699
2224.,136.1628342658,2224.,-9.9228342658
2225.,135.4133966794,2225.,-13.5133966794
2226.,134.0443509479,2226.,-12.1443509479
2227.,132.5972903123,2227.,0.4127096877
2228.,130.6820877030,2228.,2.327912297
2229.,128.9120390043,2229.,4.3779609957
2230.,127.4607422592,2230.,3.0992577408
2231.,127.0860907382,2231.,3.4739092618
2232.,127.234392625,2232.,1.8256073750
2233.,127.3903114453,2233.,1.6696885547
2234.,127.3497546943,2234.,-5.2997546943
2235.,127.2164547328,2235.,-5.1664547328
2236.,126.8612188272,2236.,-7.4812188272
2237.,126.5284454914,2237.,-7.1484454914
2238.,126.0890457315,2238.,-5.8490457315
2239.,124.7964438606,2239.,-4.5564438606
2240.,123.4846524270,2240.,-4.3646524270
2241.,122.0515282339,2241.,-2.9315282339
2242.,120.7125842035,2242.,-1.5925842035
2243.,119.4312564271,2243.,-2.2612564271
2244.,118.597514553,2244.,-1.427514553
2245.,117.8011986681,2245.,1.9888013319
2246.,117.0278769621,2246.,2.7621230379
2247.,116.2448358966,2247.,4.0251641034
2248.,115.6207402206,2248.,2.0592597794
2249.,115.1144655598,2249.,5.0355344402
2250.,113.9139294208,2250.,-1.1439294208
2251.,112.5005578835,2251.,7.6494421165
2252.,110.958329747,2252.,15.0516702530
2253.,109.4461981019,2253.,33.4438018981
2254.,107.9880620173,2254.,34.9019379827
2255.,106.6454698861,2255.,26.5545301139
2256.,105.3204727174,2256.,-9.5804727174
2257.,104.0049224218,2257.,-21.2049224218
2258.,102.5483025663,2258.,-19.7483025663
2259.,101.1934460577,2259.,-14.2934460577
2260.,99.7866250651,2260.,-12.8866250651
2261.,98.4405823461,2261.,-14.4205823461
2262.,97.0690498086,2262.,-18.3990498086
2263.,95.7563475956,2263.,-17.0863475956
2264.,94.7217554191,2264.,2.6482445809
2265.,93.7601911708,2265.,3.6098088292
2266.,92.7628700537,2266.,8.8271299463
2267.,91.8471976715,2267.,10.7628023285
2268.,90.9974413916,2268.,11.6125586084
2269.,90.132862579,2269.,-0.932862579
2270.,86.9774386736,2270.,-2.7174386736
2271.,84.362344334,2271.,-0.672344334
2272.,82.3887743777,2272.,1.3012256223
2273.,81.7085598768,2273.,1.9814401232
2274.,81.3080337040,2274.,-0.2980337040
2275.,80.9977494394,2275.,0.0122505606
2276.,80.868886498,2276.,0.0211135020
2277.,81.4662970849,2277.,0.8137029151
2278.,82.708646855,2278.,9.1513531450
2279.,84.8098036196,2279.,7.0501963804
2280.,87.8728403814,2280.,2.3671596186
2281.,90.4445799452,2281.,-1.7345799452
2282.,92.6020045754,2282.,-2.3620045754
2283.,94.3833531903,2283.,1.8866468097
2284.,96.2934628191,2284.,-0.0234628191
2285.,98.3990124352,2285.,-4.6090124352
2286.,100.4711622007,2286.,-6.6811622007
2287.,102.5640297628,2287.,-8.5440297628
2288.,104.7938345149,2288.,-10.7738345149
2289.,107.0094928537,2289.,-19.9594928537
2290.,109.6333500193,2290.,-23.9433500193
2291.,112.2841885433,2291.,-25.2341885433
2292.,115.1363396679,2292.,-29.4463396679
2293.,118.1489365558,2293.,-33.2389365558
2294.,121.3281818388,2294.,-36.4181818388
2295.,124.1722018619,2295.,48.4077981381
2296.,126.8499340868,2296.,48.8400659132
2297.,129.4080448028,2297.,43.1719551972
2298.,131.9259949263,2298.,12.5340050737
2299.,134.4134005300,2299.,10.04659947
2300.,136.845585857,2300.,20.0944141430
2301.,139.1429051621,2301.,17.7970948379
2302.,140.6009674058,2302.,11.8690325942
2303.,141.8210903984,2303.,7.7389096016
2304.,143.366281456,2304.,9.1037185440
2305.,144.9596106367,2305.,-9.7796106367
2306.,147.4719053659,2306.,9.4980946341
2307.,149.7883080024,2307.,-5.2883080024
2308.,151.9174715169,2308.,-2.7274715169
2309.,154.0004874403,2309.,-5.6804874403
2310.,155.9670488573,2310.,-6.7770488573
2311.,157.6187288500,2311.,-3.4087288500
2312.,159.5186495730,2312.,-5.3086495730
2313.,161.0210161046,2313.,-15.4010161046
2314.,160.040396838,2314.,-14.420396838
2315.,158.6655194908,2315.,-6.7155194908
2316.,156.6269951754,2316.,-1.8269951754
2317.,154.7071815896,2317.,1.6628184104
2318.,153.16852726,2318.,3.2014727400
2319.,151.6090088111,2319.,3.0509911889
2320.,149.9288998618,2320.,4.7311001382
2321.,149.8058916397,2321.,5.3541083603
2322.,150.3661267526,2322.,7.2938732474
2323.,151.8810036467,2323.,5.7789963533
2324.,153.2086701851,2324.,3.4613298149
2325.,154.9723692496,2325.,-2.4623692496
2326.,157.4731280437,2326.,-4.9631280437
2327.,160.1249989807,2327.,18.0750010193
2328.,161.6537237536,2328.,26.2162762464
2329.,163.1864160004,2329.,24.6835839996
2330.,165.0355842714,2330.,22.8344157286
2331.,166.482882285,2331.,-14.092882285
2332.,168.9006709099,2332.,-18.6006709099
2333.,171.5795454031,2333.,-21.2795454031
2334.,175.1494208249,2334.,-24.8494208249
2335.,179.5999667037,2335.,-33.1499667037
2336.,184.0377920225,2336.,-38.2677920225
2337.,188.5507361435,2337.,-62.7107361435
2338.,192.9536050647,2338.,-67.1136050647
2339.,197.0362708102,2339.,6.5937291898
2340.,201.5661761308,2340.,8.8938238692
2341.,207.9686618043,2341.,25.1813381957
2342.,213.6758633265,2342.,19.4741366735
2343.,218.7431565834,2343.,0.2968434166
2344.,223.0468497588,2344.,-6.8068497588
2345.,226.7473637002,2345.,-10.5073637002
2346.,229.5342782396,2346.,29.2857217604
2347.,231.6067858842,2347.,27.2132141158
2348.,232.9605594691,2348.,8.0694405309
2349.,233.5247790437,2349.,-2.9647790437
2350.,233.4256134907,2350.,-11.6156134907
2351.,232.566122449,2351.,-18.176122449
2352.,230.382861673,2352.,-15.992861673
2353.,228.1928784344,2353.,28.1071215656
2354.,226.2633604385,2354.,38.7666395615
2355.,224.0989091486,2355.,45.2910908514
2356.,221.7180690389,2356.,55.0019309611
2357.,217.7656823484,2357.,58.9543176516
2358.,213.3841423362,2358.,51.9858576638
2359.,209.4617921131,2359.,35.5982078869
2360.,205.1115030918,2360.,9.0584969082
2361.,200.0756424834,2361.,11.4143575166
2362.,194.4480371016,2362.,15.1919628984
2363.,187.9381548846,2363.,20.9118451154
2364.,180.6752737321,2364.,24.1847262679
2365.,175.2448146051,2365.,4.0351853949
2366.,169.7506378400,2366.,-67.6906378400
2367.,164.7747962581,2367.,-62.7147962581
2368.,159.7412738680,2368.,-60.2512738680
2369.,154.1251964937,2369.,-54.2051964937
2370.,148.3232089062,2370.,-55.5032089062
2371.,142.4940900134,2371.,-44.4240900134
2372.,137.8338598836,2372.,-39.7638598836
2373.,133.4604899318,2373.,-32.2004899318
2374.,128.8530367619,2374.,-23.0730367619
2375.,124.1187351922,2375.,-18.3387351922
2376.,119.3934263517,2376.,-13.6134263517
2377.,114.6429568054,2377.,16.8470431946
2378.,110.0890783483,2378.,34.6809216517
2379.,107.0709046637,2379.,30.1890953363
2380.,104.8411028562,2380.,32.6388971438
2381.,102.830894018,2381.,34.6491059820
2382.,102.4919608598,2382.,43.1180391402
2383.,103.09051598,2383.,42.5194840200
2384.,104.0043602347,2384.,10.3856397653
2385.,104.9162404584,2385.,5.0937595416
2386.,105.3172008426,2386.,4.6927991574
2387.,105.9100647806,2387.,3.9099352194
2388.,106.9258329747,2388.,-9.6958329747
2389.,108.6205119029,2389.,-11.3905119029
2390.,110.6579723210,2390.,-15.5879723210
2391.,111.8651543636,2391.,-16.7951543636
2392.,110.9208858638,2392.,-15.9408858638
2393.,109.937891685,2393.,-14.957891685
2394.,108.9471290403,2394.,-10.2571290403
2395.,108.0207977531,2395.,-7.9807977531
2396.,106.8426283721,2396.,-7.3326283721
2397.,105.7669290358,2397.,1.0030709642
2398.,104.1897725883,2398.,3.2402274117
2399.,102.8617724071,2399.,4.5682275929
2400.,101.7228936103,2400.,7.8671063897
2401.,101.1603449682,2401.,6.8096550318
2402.,100.549381866,2402.,7.4206181340
2403.,100.4745554826,2403.,7.4954445174
2404.,100.8923928062,2404.,8.7076071938
2405.,101.3113712655,2405.,8.2886287345
2406.,101.9585104985,2406.,26.8914895015
2407.,103.2428566898,2407.,0.2871433102
2408.,104.9340100569,2408.,-10.5240100569
2409.,106.8241158350,2409.,-12.4141158350
2410.,108.1837749439,2410.,-13.7737749439
2411.,109.5481234003,2411.,-12.0281234003
2412.,110.6509187071,2412.,-7.1109187071
2413.,111.7681936171,2413.,-8.2281936171
2414.,112.4193902467,2414.,-16.6993902467
2415.,113.0124304061,2415.,-17.2924304061
2416.,113.3910396611,2416.,0.1589603389
2417.,113.6481455979,2417.,3.3718544021
2418.,113.5002847177,2418.,5.5197152823
2419.,113.4797152823,2419.,3.5402847177
2420.,113.3521388933,2420.,1.4678611067
2421.,113.296698,2421.,1.5233020000
2422.,113.3031676822,2422.,1.5168323178
2423.,113.3479793427,2423.,18.7520206573
2424.,113.2596994269,2424.,15.2803005731
2425.,112.9723327822,2425.,15.5676672178
2426.,112.5295245645,2426.,-3.2395245645
2427.,112.0659453215,2427.,-2.7759453215
2428.,111.5432727808,2428.,7.0567272192
2429.,110.9148345376,2429.,11.2051654624
2430.,110.1603037441,2430.,12.4696962559
2431.,109.3393535527,2431.,13.2906464473
2432.,109.1217995878,2432.,-1.9417995878
2433.,108.1367611950,2433.,-0.9567611950
2434.,106.7682221568,2434.,0.4117778432
2435.,105.3881795737,2435.,-8.4881795737
2436.,103.8474651747,2436.,-13.5074651747
2437.,102.1580649618,2437.,-5.2580649618
2438.,100.3640499219,2438.,-5.9640499219
2439.,98.719899205,2439.,-4.319899205
2440.,96.7740805001,2440.,-5.0740805001
2441.,94.7118322046,2441.,-3.0118322046
2442.,93.1125194229,2442.,-2.7125194229
2443.,91.4054941222,2443.,7.9845058778
2444.,89.8363677546,2444.,0.5636322454
2445.,88.4367831661,2445.,4.3732168339
2446.,87.0640447122,2446.,-0.0640447122
2447.,85.8652590093,2447.,-7.4352590093
2448.,84.6908758975,2448.,-6.2608758975
2449.,84.1099406555,2449.,-5.4599406555
2450.,83.4602815466,2450.,-2.4802815466
2451.,82.8170076332,2451.,2.2129923668
2452.,81.7508441867,2452.,-0.7708441867
2453.,80.9665750074,2453.,-1.6265750074
2454.,80.5462202994,2454.,-1.2062202994
2455.,80.3416969807,2455.,1.9883030193
2456.,80.3141495844,2456.,2.0158504156
2457.,80.4599617205,2457.,0.3800382795
2458.,80.4396201499,2458.,0.4003798501
2459.,80.5128236200,2459.,0.32717638
2460.,80.6577161431,2460.,-4.5477161431
2461.,80.5490563773,2461.,-4.4390563773
2462.,80.1149006773,2462.,-0.5149006773
2463.,80.0164782894,2463.,6.5435217106
2464.,79.8791988493,2464.,-0.2791988493
2465.,79.8063761354,2465.,-1.0363761354
2466.,79.6766280097,2466.,-0.9066280097
2467.,79.5511082924,2467.,-0.6911082924
2468.,79.4011202972,2468.,7.6788797028
2469.,79.5314505425,2469.,7.5485494575
2470.,79.3755136017,2470.,2.3544863983
2471.,79.3581360846,2471.,0.8418639154
2472.,79.2664499762,2472.,-3.9564499762
2473.,78.9994307912,2473.,-3.6894307912
2474.,78.7411345670,2474.,-3.4311345670
2475.,78.4778067453,2475.,0.5621932547
2476.,78.2598464291,2476.,6.4801535709
2477.,78.0034431131,2477.,6.7365568869
2478.,77.5582085664,2478.,0.1817914336
2479.,77.0883356361,2479.,0.6516643639
2480.,76.6537024621,2480.,1.9662975379
2481.,76.4166223471,2481.,2.2033776529
2482.,76.2176438877,2482.,2.4023561123
2483.,76.0743101769,2483.,-3.1343101769
2484.,75.9700688577,2484.,-3.9500688577
2485.,75.8786783393,2485.,-3.8586783393
2486.,75.5817506625,2486.,-3.5617506625
2487.,75.2850155156,2487.,1.9449844844
2488.,75.1009463408,2488.,-1.7009463408
2489.,74.9047362341,2489.,-1.5047362341
2490.,74.5983591927,2490.,-2.3983591927
2491.,74.3795463091,2491.,-2.1795463091
2492.,74.3016557566,2492.,-1.5316557566
2493.,74.2649765567,2493.,-1.1449765567
2494.,74.5323907676,2494.,-0.0423907676
2495.,74.8984341661,2495.,2.8115658339
2496.,75.3267858842,2496.,2.3832141158
2497.,75.7265032051,2497.,0.6234967949
2498.,76.0043629527,2498.,-2.0443629527
2499.,76.1156547147,2499.,-3.3656547147
2500.,76.0586244309,2500.,-3.9486244309
2501.,76.166620082,2501.,-4.056620082
2502.,76.5720641464,2502.,1.3579358536
2503.,77.1233502458,2503.,4.6166497542
2504.,77.6152859634,2504.,4.6447140366
2505.,78.1001209540,2505.,4.159879046
2506.,78.6261783959,2506.,1.1538216041
2507.,79.1692724637,2507.,0.6107275363
2508.,79.7547622823,2508.,-2.4247622823
2509.,80.1689179823,2509.,-3.6789179823
2510.,80.6022408209,2510.,-4.1122408209
2511.,81.0101381685,2511.,-2.0401381685
2512.,81.3642075698,2512.,-2.3942075698
2513.,81.8483936216,2513.,-2.8783936216
2514.,82.1774826157,2514.,6.4625173843
2515.,82.4858218759,2515.,6.1541781241
2516.,82.6678860223,2516.,4.4221139777
2517.,82.7099460916,2517.,1.2500539084
2518.,82.7273050352,2518.,1.2326949648
2519.,82.7630249836,2519.,1.1969750164
2520.,82.7921099006,2520.,0.6878900994
2521.,82.7173091123,2521.,-4.9373091123
2522.,82.64659947,2522.,-4.86659947
2523.,82.5450424698,2523.,-5.6650424698
2524.,82.3590153797,2524.,-0.0190153797
2525.,82.1082026773,2525.,6.8817973227
2526.,81.8042673673,2526.,7.1857326327
2527.,81.4773150015,2527.,5.6626849985
2528.,81.2972210016,2528.,3.5627789984
2529.,81.2801234456,2529.,-0.0101234456
2530.,81.2403524429,2530.,0.6696475571
2531.,81.2773437677,2531.,0.6326562323
2532.,81.4154610523,2532.,0.4945389477
2533.,81.5175073048,2533.,-0.5875073048
2534.,79.2770332284,2534.,1.5529667716
2535.,76.5539253437,2535.,1.4960746563
2536.,74.4027013069,2536.,2.8072986931
2537.,73.5179018777,2537.,3.6920981223
2538.,73.0334795805,2538.,3.5665204195
2539.,72.6415647014,2539.,4.0584352986
2540.,72.8297963714,2540.,2.7502036286
2541.,73.5043131215,2541.,3.1956868785
2542.,74.6733115133,2542.,5.0666884867
2543.,76.4018596118,2543.,3.3381403882
2544.,78.4551545901,2544.,-0.5351545901
2545.,80.8128947428,2545.,-2.8928947428
2546.,83.3800858457,2546.,0.7099141543
2547.,86.0358033025,2547.,-1.7658033025
2548.,88.9096740583,2548.,-4.8196740583
2549.,91.7598670412,2549.,-7.4898670412
2550.,94.9284627058,2550.,-10.3484627058
2551.,98.6098366894,2551.,-13.7598366894
2552.,102.5759448685,2552.,-17.9959448685
2553.,107.1168037781,2553.,-22.2668037781
2554.,111.7440931844,2554.,-28.4140931844
2555.,116.2912439693,2555.,-31.0312439693
2556.,120.9930111667,2556.,-37.6630111667
2557.,125.5719531586,2557.,-48.5319531586
2558.,130.0952630864,2558.,-53.0552630864
2559.,134.5137715464,2559.,26.1562284536
2560.,138.8548236653,2560.,54.4751763347
2561.,142.9866110218,2561.,50.3433889782
2562.,146.9517180457,2562.,22.3282819543
2563.,150.4594106322,2563.,18.8205893678
2564.,153.8610541575,2564.,26.2089458425
2565.,157.0910992321,2565.,28.7089007679
2566.,160.0903889103,2566.,25.7096110897
2567.,162.5239710979,2567.,20.2560289021
2568.,164.8909785046,2568.,8.6990214954
2569.,167.0989607919,2569.,6.4910392081
2570.,169.0248207207,2570.,4.5651792793
2571.,170.5425864685,2571.,5.2674135315
2572.,172.0977766201,2572.,3.7122233799
2573.,173.4122426329,2573.,2.3977573671
2574.,174.5934888672,2574.,8.3665111328
2575.,175.4861616345,2575.,9.9738383655
